"OBJECTID","SWSN_Type","SWSN_Ware","Dogozshi","Decoration","Red_slipped","Corrugated","Start_Date","End_Date","Chronology","Chronology2","Plus","References_","Comments","Smudged"
1603,"Sacaton 3/4 (Buffware)","Middle Gila Buff Ware and Gray Ware",,"plain",0,0,1020,1100,1,1,,,"added by Andrea Torvinen (2/29/16) as part of the Connections Project",
1602,"Sacaton 4 (Buffware)","Middle Gila Buff Ware and Gray Ware",,"plain",0,0,1100,1150,1,1,,,"added by Andrea Torvinen (2/29/16) as part of the Connections Project",
228,"Sacaton Red","Early Middle Gila Red Ware",,"plain",1,0,950,1150,1,0,0,"Dean 1991",,
229,"Sacaton Red-on-buff","Middle Gila Buff Ware and Gray Ware",,"bichrome",0,0,950,1150,1,1,0,"Wallace 2001; Craig 2001",,
1652,"Sacaton Redware","Late Middle Gila Red Ware",,"plain",1,0,900,1150,1,0,,"Leonard et al. 2001","added by Andrea Torvinen (6/22/16) as part of the Connections Project; dates from Wallace (2004:122)",
1228,"Sacaton Smudged","Early Middle Gila Red Ware",0,"plain",1,0,950,1150,1,0,0,,,1
574,"Sacaton/Casa Grande Red-on-buff","Middle Gila Buff Ware and Gray Ware",,"bichrome",0,0,950,1350,1,1,0,"see other Middle Gila Buff and Gray references",,
230,"Sacaton-Rincon style Red-on-brown","Tucson Basin Brown Ware",,"bichrome",0,0,950,1150,1,1,0,,,
984,"Sakona Polychrome","Northern Rio Grande Historic Bichrome-Polychrome Ware",0,"polychrome",0,0,1625,1675,1,1,0,,,0
231,"Salado Red","Salado Series",,"plain",1,1,1150,1450,1,0,0,"Vint 2000",,
607,"Salado Red Plain","Salado Series",,"plain",1,0,1150,1450,1,0,0,"Vint 2000",,
232,"Salado White-on-red","Salado Series",,"bichrome",1,0,1150,1450,1,1,0,,"dates from P. Lyons",
985,"Salinas Red","Salinas Plain Ware",0,"plain",1,0,1620,1750,1,0,0,,,0
1744,"Salt Lake Black-on-gray","Fremont Gray Ware",0,"bichrome",0,0,1100,1250,1,1,,,,0
1743,"Salt Lake Gray","Fremont Gray Ware",0,"plain",0,0,700,1250,1,0,,,,0
1653,"Salt Plain","Plain Brown Ware",,"plain",0,0,200,1450,0,0,,,"added by Andrea Torvinen (8/2/16) as part of the Connections Project",
233,"Salt Red","Late Middle Gila Red Ware",,"plain",1,0,1300,1450,1,0,0,"Wallace 2003",,
1628,"Salt Red Smudged","Late Middle Gila Red Ware",,"undifferentiated dec",1,0,1100,1450,1,1,,,"added by A. Torvinen (3/26/16) for CON Project; dates from Abbott & Walsh-Anduze (1995)",1
1694,"Salton Buff","Lower Colorado Buff Ware",0,"plain",0,0,950,1500,1,0,,,,0
234,"Salton Red-on-buff","Lower Colorado Buff Ware",,"bichrome",0,0,1000,1500,1,1,0,"Waters 1982",,
811,"Sambrito Utility Ware, Undifferentiated","Upper San Juan Brown and Gray Ware",,"plain",0,0,300,700,0,0,0,"Reed and Goff 2007",,
1054,"San Andres Red-on-terracotta","Three Rivers Red Ware",0,"bichrome",0,0,750,1150,1,1,,,,0
1211,"San Antonio Red","Chihuahuan Brown Ware",0,"plain",1,0,,,0,0,,,,0
1728,"San Bernardo Corrugated","Serrana Series",0,"plain",0,1,1200,1532,1,1,,,,0
1726,"San Bernardo Incised","Serrana Series",0,"plain",0,0,1200,1532,1,1,,,,0
658,"San Bernardo Plain","Jeddito Yellow Ware",,"plain",0,0,1628,1680,1,0,0,"Wade and McChesney",,
618,"San Bernardo Polychrome","Jeddito Yellow Ware",,"polychrome",0,0,1625,1740,1,1,0,"Wade and McChesney 1981",,
1727,"San Bernardo Puntate-Incised","Serrana Series",0,"plain",0,0,1200,1532,1,1,,,,0
235,"San Carlos Red","San Carlos Red Ware",,"plain",1,0,1200,1400,1,0,0,"Foster 1994",,
236,"San Carlos Red-on-brown","San Carlos Brown Ware",,"bichrome",0,0,1250,1450,1,1,0,"Lyons 2004",,
202,"San Carlos Red-on-white","San Carlos Brown Ware",,"bichrome",1,0,1250,1450,1,1,0,"Lyons 2004",,
237,"San Clemente Glaze Polychrome (Glaze A)","Rio Grande Glaze Ware",,"polychrome",0,0,1325,1425,1,1,0,"Boyd Dyer 2008",,
301,"San Francisco Mountain Gray, Undifferentiated","San Francisco Mountain Gray Ware",,"plain",0,0,700,1100,0,0,0,,,
238,"San Francisco Red","Early Mogollon Red Ware",,"plain",1,0,550,950,1,0,0,"LeBlanc 1982",,
1025,"San Ildefonso Black-on-red or Polychrome","Northern Rio Grande Historic Bichrome-Polychrome Ware",0,"undifferentiated dec",0,0,1880,1930,1,1,,,,0
347,"San Juan Black-on-red, Undifferentiated","San Juan Red Ware",,"bichrome",1,0,700,1050,0,0,0,,,
348,"San Juan Red ware, Undifferentiated","San Juan Red Ware",,"undifferentiated dec",1,0,700,1050,0,0,0,,,
1042,"San Juan Red-on-tan","Northern Rio Grande Historic Bichrome-Polychrome Ware",0,"bichrome",1,0,1750,1920,1,1,,"OAS Website",,0
239,"San Lazaro Glaze Polychrome (Glaze D)","Rio Grande Glaze Ware",,"polychrome",1,0,1470,1515,1,1,0,"Boyd Dyer 2008",,
986,"San Lazaro Glaze, Undifferentiated (Glaze D)","Rio Grande Glaze Ware",0,"undifferentiated dec",0,0,1475,1525,1,1,0,,,0
987,"San Lazaro Glaze-on-red (Glaze D)","Rio Grande Glaze Ware",0,"bichrome",1,0,1475,1525,1,1,0,,,0
988,"San Lazaro Glaze-on-yellow (Glaze D)","Rio Grande Glaze Ware",0,"bichrome",0,0,1475,1525,1,1,0,,,0
714,"San Marcial Black-on-White","Rio Abajo White Ware",,"bichrome",0,0,750,950,1,1,0,"Habicht-Mauche 1993",,
401,"San Marcos Glaze Polychrome (Glaze F)","Rio Grande Glaze Ware",,"polychrome",1,0,1520,1700,1,1,0,"Eckert 2006",,
989,"San Marcos Glaze-on-red (Glaze C)","Rio Grande Glaze Ware",0,"bichrome",1,0,1425,1550,1,1,0,,,0
400,"San Marcos Glaze-on-red (Glaze F)","Rio Grande Glaze Ware",,"bichrome",1,0,1520,1700,1,1,0,"Eckert 2006",,
1736,"San Miguel Brown","San Miguel Series",0,"plain",0,0,1450,1800,1,0,,,,0
1737,"San Miguel Red","San Miguel Series",0,"plain",1,0,1450,1800,1,0,,,,0
990,"San Pablo Polychrome","Puname District Polychrome Ware",0,"polychrome",0,0,1750,1850,1,1,0,,,0
349,"San Simon Red-on-brown, Undifferentiated","San Simon Series",,"bichrome",0,0,650,1200,0,0,0,,,
386,"Sanchez Glaze Polychrome (Glaze A)","Rio Grande Glaze Ware",,"polychrome",1,0,1350,1425,1,1,0,"Boyd Dyer 2008",,
384,"Sanchez Glaze-on-red (Glaze A)","Rio Grande Glaze Ware",,"bichrome",1,0,1350,1425,1,1,0,"Boyd Dyer 2008",,
385,"Sanchez Glaze-on-yellow (Glaze A)","Rio Grande Glaze Ware",,"bichrome",0,0,1350,1425,1,1,0,"Boyd Dyer 2008",,
240,"Sandy Brown","Tizon Brown Ware",,"plain",0,0,700,1890,0,0,0,"Dobyns and Euler 1958",,
965,"Sankawi Black-on-cream","Northern Rio Grande White Ware",0,"bichrome",0,0,1500,1690,1,1,0,,,0
758,"Sanostee Black-on-red","Chuska Orange Ware",,"bichrome",1,0,825,875,1,1,0,"Windes 1977",,
757,"Sanostee Red-on-Orange","Chuska Orange Ware",,"bichrome",1,0,825,875,1,1,0,"Windes 1977",,
991,"Santa Ana Polychrome","Puname District Polychrome Ware",0,"polychrome",0,0,1890,1930,1,1,0,,,0
1595,"Santa Cruz phase Plainware","Middle Gila Buff Ware and Gray Ware",,"plain",0,0,850,950,1,0,,,,
1644,"Santa Cruz phase red-on-buff","Middle Gila Buff Ware and Gray Ware",,"plain",0,0,850,950,1,1,,,,
242,"Santa Cruz Polychrome","Trincheras Series",,"polychrome",0,0,1350,1450,1,1,0,"DiPeso 1956",,
243,"Santa Cruz Red-on-buff","Middle Gila Buff Ware and Gray Ware",,"bichrome",0,0,850,1000,1,1,0,"Dean 1991",,
575,"Santa Cruz/Sacaton Red-on-buff","Middle Gila Buff Ware and Gray Ware",,"bichrome",0,0,850,1150,1,1,0,"see other Middle Gila Buff and Gray references",,
584,"Santa Cruz/Sacaton/Casa Grande Red-on-buff","Middle Gila Buff Ware and Gray Ware",,"bichrome",0,0,850,1350,1,1,0,"see other Middle Gila Buff and Gray references",,
245,"Santa Fe Black-on-white","Northern Rio Grande White Ware",,"bichrome",0,0,1200,1350,1,1,0,"Boyd Dyer 2008",,
992,"Santa Fe/Wiyo Black-on-white","Northern Rio Grande White Ware",0,"bichrome",0,0,1150,1450,1,1,0,,,0
413,"Santan Red-on-buff","Middle Gila Buff Ware and Gray Ware",,"bichrome",0,0,1050,1200,1,1,0,"Doyel (2000); Crown (1981)","dates from P. Lyons",
999,"Sapawe Micaceous Washboard","Northern Rio Grande Gray Ware",0,"plain",0,0,1400,1600,1,0,0,,,0
710,"Seco Corrugated","Mogollon Brown Ware",,"plain",0,1,1300,1400,1,0,0,"Wilson and Warren 1973",,
1632,"Sedentary/Classic period plain redware","Phoenix Red Ware",,"plain",0,0,900,1450,1,0,,,,
1591,"Sedentary/Classic period Plainware","Middle Gila Buff Ware and Gray Ware",,"plain",0,0,900,1450,1,0,,,,
1650,"Sedentary/Classic plain buffware","Middle Gila Buff Ware and Gray Ware",,"plain",0,0,900,1450,1,0,,,,
1636,"Sedentary/Classic red-slipped or Sacaton redware","Phoenix Red Ware",,"plain",0,0,900,1450,1,0,,,,
246,"Sells Red","Sells Red Ware",,"plain",1,0,900,1400,1,0,0,"Haury 1950, Oppelt 2007, Scantling 1940",,
350,"Sells, Undifferentiated","Sells Red Ware",,"plain",1,0,800,1400,0,0,0,,,
1741,"Sevier Black-on-Gray","Fremont Gray Ware",0,"bichrome",0,0,1100,1250,1,1,,,,0
1745,"Sevier Black-on-white","Fremont Gray Ware",0,"bichrome",0,0,1100,1250,1,1,,,,0
1742,"Sevier Corrugated","Fremont Gray Ware",0,"plain",0,1,1100,1250,1,0,,,,0
1167,"Sevier Gray","Fremont Gray Ware",,"plain",0,0,700,1250,1,0,,,,0
247,"Shato Black-on-white","Tusayan White Ware",,"bichrome",0,1,1025,1150,1,1,0,"Colton 1955; Dittert and Eddy 1963",,
503,"Sheep Springs Gray","Chuska Gray Ware",,"plain",0,0,800,850,1,0,0,"Windes 1977",,
765,"Sheep Springs/Tocito Gray","Chuska Gray Ware",,"plain",0,1,800,875,1,0,0,"Windes 1977",,
248,"Showlow Black-on-red","Puerco Valley Red Ware",,"bichrome",1,0,1030,1200,1,1,1,"Gladwin 1931; Colton and Hargrave 1937; Hays-Gilpin 1998",,
249,"Showlow Black-on-red Corrugated","Puerco Valley Red Ware",,"bichrome",1,1,1050,1200,1,1,0,"Hays-Gilpin 1998",,
1147,"Showlow Corrugated","Puerco Valley Brown Ware",,"plain",0,1,1050,1150,1,0,,,,0
1148,"Showlow Corrugated, Smudged","Puerco Valley Brown Ware",,"plain",0,1,1050,1150,1,0,,,,1
250,"Showlow Polychrome","Late White Mountain Red Ware",,"polychrome",1,0,1300,1400,1,1,0,"Dittert and Plog 1980",,
251,"Showlow Red","Puerco Valley Red Ware",,"plain",1,0,1000,1100,1,0,0,"Hays-Gilpin 1998",,1
659,"Showlow Red Corrugated","Puerco Valley Red Ware",,"plain",1,1,1030,1280,1,0,0,"Mills, Herr and Van Kueren 1999",,1
1199,"Showlow Red Corrugated, Smudged","Puerco Valley Red Ware",,"plain",1,1,1030,1280,1,0,0,"Mills, Herr and Van Kueren 1999",,1
677,"Sichomovi Black-on-red","Sichomovi Red Ware",,"bichrome",1,0,1900,1950,1,1,0,"Colton 1956",,
1716,"Sierra Blanca (Playas Variety) Brown","Northern Jornada Brown Ware",0,"plain",0,0,1100,1400,1,0,,"OAS Website",,0
252,"Sikyatki Polychrome","Jeddito Yellow Ware",,"polychrome",0,0,1375,1625,1,1,0,"Wade and McChesney 1981",,
940,"Sikyatki Polychrome A","Jeddito Yellow Ware",0,"polychrome",0,0,1385,1400,1,1,,,,0
937,"Sikyatki Polychrome B","Jeddito Yellow Ware",0,"polychrome",0,0,1385,1450,1,1,,,,0
938,"Sikyatki Polychrome C","Jeddito Yellow Ware",0,"polychrome",0,0,1450,1629,1,1,,,,0
1149,"Sikyatki Polychrome C/D/E","Jeddito Yellow Ware",,"polychrome",0,0,1450,1680,1,1,,,,0
939,"Sikyatki Polychrome D","Jeddito Yellow Ware",0,"polychrome",0,0,1450,1629,1,1,,,,0
941,"Sikyatki Polychrome E","Jeddito Yellow Ware",0,"polychrome",0,0,1550,1680,1,1,,,,0
1665,"Smudged Red Ware","Undifferentiated Red Ware",,"plain",1,0,200,1450,0,0,,,"added by Andrea Torvinen (2/29/16) as part of the Connections Project",1
1749,"Snake Valley Black-on-gray","Fremont Gray Ware",0,"bichrome",0,0,1100,1250,1,1,,,,0
1168,"Snake Valley Corrugated","Fremont Gray Ware",,"plain",0,1,1100,1200,1,0,,,,0
1748,"Snake Valley Gray","Fremont Gray Ware",0,"plain",0,0,700,1250,1,0,,,,0
1750,"Snake Valley Red-on-gray","Fremont Gray Ware",0,"bichrome",0,0,1100,1250,1,1,,,,0
253,"Snaketown Red-on-buff","Middle Gila Buff Ware and Gray Ware",,"bichrome",0,0,700,750,1,1,0,"Dean 1991",,
254,"Snaketown Red-on-buff/gray","Middle Gila Buff Ware and Gray Ware",,"bichrome",0,0,700,750,1,1,0,"Dean 1991",,
1619,"Snaketown Red-on-gray","Middle Gila Buff Ware and Gray Ware",,"bichrome",0,0,700,750,1,1,,,"added by Andrea Torvinen (2/29/16) as part of the Connections Project",
255,"Snaketown style Red-on-brown","Tucson Basin Brown Ware",,"bichrome",0,0,700,750,1,1,0,"Dean 1991",,
578,"Snaketown/Gila Butte Red-on-buff","Middle Gila Buff Ware and Gray Ware",,"bichrome",0,0,700,850,1,1,0,"see other Middle Gila Buff and Gray references",,
583,"Snaketown/Gila Butte/Santa Cruz/Sacaton Red-on-buff","Middle Gila Buff Ware and Gray Ware",,"bichrome",0,0,700,1150,1,1,0,"see other Middle Gila Buff and Gray references",,
256,"Snowflake Black-on-white","Cibola White Ware",,"bichrome",0,0,1100,1275,1,1,0,"Mills and Herr 1999"," (Mills and Herr 1999 says 1100-1275?)",
879,"Snowflake or Puerco Black-on-white","Cibola White Ware",,"bichrome",0,0,1030,1300,1,1,0,,,
599,"Sobaipari Coiled Rim","Undifferentiated Brown Ware",,"plain",0,0,1600,1800,1,0,0,"Jeff Clark (personal communication)",,
257,"Socorro Black-on-white","Rio Abajo White Ware",,"bichrome",0,0,1050,1300,1,1,0,"Habicht-Mauche 1993",,
1647,"Soho phase plain buffware","Middle Gila Buff Ware and Gray Ware",,"plain",0,0,1125,1300,1,0,,,,
1630,"Soho phase plain redware","Phoenix Red Ware",,"plain",0,0,1125,1300,1,0,,,,
1589,"Soho phase Plainware","Middle Gila Buff Ware and Gray Ware",,"plain",0,0,1125,1300,1,0,,,,
1638,"Soho phase Red-on-buff","Middle Gila Buff Ware and Gray Ware",,"plain",0,0,1125,1300,1,1,,,,
1634,"Soho phase red-slipped or Sacaton redware","Phoenix Red Ware",,"plain",0,0,1125,1300,1,0,,,,
258,"Sosi Black-on-white","Tusayan White Ware",,"bichrome",0,0,1070,1180,1,1,0,"Ambler 1985; Christenson and Bender 1985; Colton 1955; Dean 1991",,
557,"Sosi/Dogozhi Black-on-white","Tusayan White Ware",1,"bichrome",0,0,1040,1210,1,1,0,"Goetze and Mills 1993",,
1707,"South Pecos Brown","Northern Jornada Brown Ware",0,"plain",0,0,600,1350,1,0,,,,0
259,"Springerville Polychrome","Early White Mountain Red Ware",,"polychrome",1,0,1250,1300,1,1,0,"Carlson 1970; Fixed by Peeples",,
260,"St. Johns Black-on-red","Early White Mountain Red Ware",,"bichrome",1,0,1200,1300,1,1,0,"Mills and Herr 1999",,
535,"St. Johns Black-on-red or Polychrome","Early White Mountain Red Ware",,"polychrome",1,0,1200,1300,1,1,0,"Carlson 1970",,
261,"St. Johns Polychrome","Early White Mountain Red Ware",,"polychrome",1,0,1200,1300,1,1,0,"Mills and Herr 1999",,
717,"St. Josephs Black-on-White","Little Colorado White Ware",,"bichrome",0,0,825,1050,1,1,0,"Hays-Gilpin and Van Hartesveldt 1998",,
440,"Starkweather Decorated Smudged","Mogollon Brown Ware",,"bichrome",0,0,1100,1200,1,1,0,,,
262,"Sunset Red/Sunset Brown","Alameda Brown Ware",,"plain",0,0,1065,1200,1,0,0,"Colton 1958; Downum 1988",,
519,"Sunset White-on-Red","Alameda Brown Ware",,"bichrome",0,0,1065,1200,1,1,0,"Colton 1958",,
414,"Sweetwater Polychrome","Middle Gila Buff Ware and Gray Ware",,"polychrome",0,0,675,700,1,1,0,"Wallace 1995; Haury 1976","?  Is this date correct??",
1627,"Sweetwater Red-on-buff","Middle Gila Buff Ware and Gray Ware",,"bichrome",,,675,700,1,1,,,"added by A. Torvinen (3/26/16) for CON Project; dates from Wallace (2004:122, Figure 3.23)",
263,"Sweetwater Red-on-gray","Middle Gila Buff Ware and Gray Ware",,"bichrome",0,0,300,600,1,1,0,"Oppelt 2007; Haury 1976; Wallace and Abbott 2001; Antieau 1981",,
264,"Sweetwater style Red-on-brown","Tucson Basin Brown Ware",,"bichrome",0,0,600,700,1,1,0,"Dean 1991",,
1599,"Sweetwater/Snaketown Red-on-buff","Middle Gila Buff Ware and Gray Ware",,"bichrome",0,0,675,750,1,1,,,"added by A. Torvinen (3/26/16) for CON Project; dates from Wallace (2004:122, Figure 3.23)",
579,"Sweetwater/Snaketown Red-on-gray","Middle Gila Buff Ware and Gray Ware",,"bichrome",0,0,300,800,1,1,0,"see other Middle Gila Buff and Gray references",,
265,"Tabira Black-on-white","Northern Jornada White Ware",,"bichrome",0,0,1550,1672,1,1,0,"Toulouse and Stephenson 1960; Hayes et al. 1981",,
1226,"Tabira Plain","Northern Jornada White Ware",,"plain",0,0,1550,1672,1,0,0,"Toulouse and Stephenson 1960; Hayes et al. 1981",,
1056,"Tabira Polychrome","Northern Jornada White Ware",0,"polychrome",,,1550,1672,0,0,,,,0
266,"Tallohogan Red","Tusayan Gray Ware",,"plain",1,0,620,875,1,0,0,"Hays-Gilpin and Van Hartesveldt 1998",,
1033,"Talpa Black-on-white","Taos White Ware",0,"bichrome",0,0,1250,1400,1,1,,"OAS Website",,0
592,"Tanque Verde Black-on-brown","Tucson Basin Brown Ware",,"bichrome",0,0,1150,1350,1,1,0,"Gregonis (2011)",,
593,"Tanque Verde Black-on-white","Tucson Basin Brown Ware",,"bichrome",0,0,1150,1350,1,1,0,"Gregonis (2011)",,
267,"Tanque Verde Polychrome","Tucson Basin Brown Ware",,"polychrome",0,0,1150,1300,1,1,0,"Heckman et al. 2000",,
268,"Tanque Verde Red-on-brown","Tucson Basin Brown Ware",,"bichrome",0,0,1150,1350,1,1,0,"Heckman et al. 2000",,
684,"Tanque Verde Red-on-brown, White Slip","Tucson Basin Brown Ware",,"bichrome",0,0,1150,1350,1,1,0,"see non slipped type",,
1040,"Taos Black Ribbed","Taos Black Ware",0,"plain",0,1,,,0,0,,,,0
269,"Taos Black-on-white","Taos White Ware",,"bichrome",0,0,1150,1250,1,1,0,"Mera 1935; Wetherington 1968; Dittert and Plog 1980",,
1026,"Taos Corrugated","Taos Gray Ware",0,"plain",0,1,1200,1400,1,0,0,"OAS website",,0
1039,"Taos Gray, Undifferentiated","Taos Gray Ware",0,"plain",0,0,900,2000,0,0,,,,0
998,"Taos Incised","Rio Grande Gray Ware",0,"plain",0,0,1050,1300,1,0,0,,,0
1030,"Taos Incised Gray","Taos Gray Ware",0,"plain",0,1,1050,1300,1,0,,"OAS Website",,0
1028,"Taos Indented Corrugated","Taos Gray Ware",0,"plain",0,1,1200,1400,1,0,,"OAS Website",,0
1032,"Taos Micaceous","Taos Gray Ware",0,"plain",0,0,1600,2000,1,0,,"OAS Website",,0
1031,"Taos Neckbanded-Coiled","Taos Gray Ware",0,"plain",0,1,900,1200,1,0,,"OAS Website",,0
1029,"Taos Plain Gray","Taos Gray Ware",0,"plain",0,0,900,1350,1,0,,"OAS Website",,0
1038,"Taos Polished Black","Taos Black Ware",0,"plain",0,0,,,0,0,,,,0
1037,"Taos Punctate/Tooled Gray","Taos Gray Ware",0,"plain",0,1,900,1350,1,0,,"OAS Website",,0
1027,"Taos Smeared Corrugated","Taos Gray Ware",0,"plain",0,1,1200,1400,1,0,,"OAS website",,0
270,"Taylor Black-on-white","Chuska White Ware",,"bichrome",0,0,1000,1100,1,1,0,"Windes 1977",,
691,"Techado Polychrome","Early White Mountain Red Ware",,"polychrome",1,0,1250,1300,1,1,0,"Matt Peeples personal communication 10/07/11",,
1729,"Techobampo Brown","Serrana Series",0,"plain",0,0,0,500,1,1,,,,0
1730,"Techobampo Red","Serrana Series",0,"plain",1,0,0,500,1,1,,,,0
964,"Tesuque Gray","Rio Grande Gray Ware",0,"plain",0,0,1200,1450,1,0,0,,,0
1036,"Tesuque Smeared Corrugated","Northern Rio Grande Gray Ware",0,"plain",0,1,1200,1450,1,0,,"OAS Website",,0
997,"Tewa Black-on-red","Northern Rio Grande Historic Bichrome-Polychrome Ware",0,"bichrome",1,0,1625,1930,1,1,0,,,0
1048,"Tewa Black-on-white","Northern Rio Grande Historic Bichrome-Polychrome Ware",0,"polychrome",1,0,1680,1750,1,1,0,,,0
996,"Tewa Buff","Northern Rio Grande Historic Plain Ware",0,"plain",0,0,1775,1920,1,0,0,,,0
995,"Tewa Polychrome","Northern Rio Grande Historic Bichrome-Polychrome Ware",0,"polychrome",1,0,1650,1775,1,1,0,,,0
994,"Tewa Red","Northern Rio Grande Historic Plain Ware",0,"plain",1,0,1620,1930,1,1,0,,,0
271,"Theodore Black-on-white","Chuska White Ware",,"bichrome",0,0,800,825,1,1,0,"Windes 1977",,
830,"Three Circle Neck Corrugated","Mogollon Brown Ware",,"plain",0,1,800,1000,1,0,0,"Wilson 1999",,
272,"Three Circle Red-on-white","Mimbres White Ware",,"bichrome",0,0,725,800,1,1,0,"Haury 1936",,
1227,"Three Rivers Brown, Undifferentiated","Three Rivers Red Ware",0,"plain",0,0,1125,1400,1,0,0,,,0
1023,"Three Rivers Red, Undifferentiated","Three Rivers Red Ware",0,"undifferentiated dec",1,0,1125,1400,1,1,0,,,0
273,"Three Rivers Red-on-terracotta","Three Rivers Red Ware",,"bichrome",0,0,1125,1300,1,1,0,"Human Systems Research 1973; Smiley 1978",,
395,"Tiguex Glaze Polychrome (Glaze E)","Rio Grande Glaze Ware",,"polychrome",0,0,1480,1630,1,1,1,"Eckert 2006",,
886,"Tin Cup Polychrome","Mesa Verde White Ware",,"polychrome",0,0,1000,1100,1,1,0,"needs confirmation",,
351,"Tizon type, Undifferentiated","Tizon Brown Ware",,"plain",0,0,700,1890,0,0,0,,,
274,"Toadlena Black-on-white","Chuska White Ware",,"bichrome",0,0,975,1125,1,1,0,"Windes 1977",,
505,"Tocito Gray","Chuska Gray Ware",,"plain",0,0,825,875,1,0,0,"Windes 1977",,
1151,"Tohatchi Banded","Cibola Gray Ware",,"plain",0,1,900,1150,1,0,,,,0
993,"Tonque Glaze-on-polychrome (Glaze C)","Rio Grande Glaze Ware",0,"polychrome",0,0,1425,1550,1,1,0,,,0
275,"Tonto Polychrome","Roosevelt Red Ware",,"polychrome",1,0,1350,1450,1,1,0,,"Lyons 2004 says 1340-1400; includes Lyons' Whiteriver poly: tonto variety",
1152,"Tonto Red","Salado Series",,"plain",1,0,1150,1450,1,0,,,,0
276,"Tonto-Cliff Polychrome","Roosevelt Red Ware",,"polychrome",1,0,1340,1450,1,1,0,,"dates from P. Lyons",
1695,"Topoc Buff","Lower Colorado Buff Ware",0,"plain",0,0,1000,1400,1,0,,,,0
277,"Topoc Red-on-buff","Lower Colorado Buff Ware",,"bichrome",0,0,1000,1400,1,1,0,"Rogers 1945; Waters 1982",,
278,"Tortolita Red","Tortolita Red Ware",,"plain",1,0,475,700,1,0,0,"Bernard-Shaw 1989; Wallace 2003",,
1034,"Trampas Black-on-white","Taos White Ware",0,"bichrome",0,0,1575,1696,1,1,,"OAS Website",,0
279,"Trenequel Glaze Polychrome (Glaze E)","Rio Grande Glaze Ware",,"polychrome",0,0,1480,1630,1,1,1,"Eckert 2006",,
280,"Tres Alamos Red-on-brown","Dragoon Series",,"bichrome",0,0,900,1100,1,1,0,"Heckman et al. 2000",,
1720,"Trincheras Plain","Trincheras Plain Ware",0,"plain",0,0,600,1100,0,0,,,,0
281,"Trincheras Polychrome","Trincheras Series",,"polychrome",0,0,700,1150,1,1,0,"Heckman et al. 2000; Haury 1950?","Heckman et al. 2000 says all Trincheras is AD 700-1150, but not well dated",
282,"Trincheras Purple-on-red","Trincheras Series",,"bichrome",1,0,700,1150,1,1,0,"Heckman et al. 2000; Haury 1950?",,
283,"Trincheras Red","Trincheras Series",,"plain",1,0,700,1150,1,0,0,"Heckman et al. 2000; Haury 1950?",,
352,"Trincheras type, Undifferentiated","Trincheras Series",,"undifferentiated dec",0,0,700,1150,0,0,0,"Heckman et al. 2000; Haury 1950?",,
284,"Tsegi Black-on-orange","Tsegi Orange Ware",,"bichrome",1,0,1225,1300,1,1,0,"SW Virtual Museum",,
353,"Tsegi Black-on-red, Undifferentiated","Tsegi Orange Ware",,"bichrome",1,0,1040,1320,1,0,0,"SW Virtual Museum",,
285,"Tsegi Orange","Tsegi Orange Ware",,"undifferentiated dec",1,0,1250,1300,1,1,0,"SW Virtual Museum",,
355,"Tsegi Orange Ware, Undifferentiated","Tsegi Orange Ware",,"undifferentiated dec",1,0,1000,1300,1,0,0,"SW Virtual Museum",,
286,"Tsegi Polychrome","Tsegi Orange Ware",,"polychrome",1,0,1225,1300,1,1,0,"SW Virtual Museum",,
354,"Tsegi Polychrome, Undifferentiated","Tsegi Orange Ware",,"polychrome",1,0,1040,1320,1,0,0,"SW Virtual Museum",,
287,"Tsegi Red-on-orange","Tsegi Orange Ware",,"bichrome",1,0,1200,1300,1,1,0,"SW Virtual Museum",,
357,"Tucson Basin Brown Ware, Undifferentiated","Tucson Basin Brown Ware",,"bichrome",0,0,700,1350,0,0,0,,,
358,"Tucson Basin Red-on-brown, Undifferentiated","Tucson Basin Brown Ware",,"bichrome",0,0,700,1350,0,0,0,,,
288,"Tucson Black-on-red","Maverick Mountain Series",,"bichrome",1,0,1275,1450,1,1,0,"Neuzil 2008",,
289,"Tucson Polychrome","Maverick Mountain Series",,"polychrome",1,0,1275,1450,1,1,0,"Lindsay 1992",,
290,"Tularosa Black-on-white","Cibola White Ware",,"bichrome",0,0,1180,1300,1,1,0,"Hayes-Gilpin and Van Hartesveldt 1998",,
548,"Tularosa Fillet Rim","Mogollon Brown Ware",,"plain",0,0,1100,1350,1,0,0,"Rinaldo and Bluhm 1956",,
1153,"Tularosa Patterned Corrugated","Mogollon Brown Ware",,"plain",0,1,1050,1250,1,0,,,,0
439,"Tularosa White-on-red","Mogollon Brown Ware",,"bichrome",1,0,1200,1350,1,1,0,"Neuzil and Lyons 2005",,
905,"Tularosa/Klagetoh Black-on-white","Cibola White Ware",,"bichrome",0,0,1180,1300,1,1,0,"combined type",,
553,"Tularosa/Pinedale Black-on-white","Cibola White Ware",,"bichrome",0,0,1175,1325,1,1,0,"Hays-Gilpin and Van Hartesveldt 1998",,
1693,"Tumco Buff","Lower Colorado Buff Ware",0,"plain",0,0,1000,1500,1,0,,,,0
291,"Tumco Red-on-buff","Lower Colorado Buff Ware",,"bichrome",0,0,1000,1500,1,1,0,"Rogers 1945; Waters 1982",,
292,"Tunicha Black-on-white","Chuska White Ware",,"bichrome",0,0,850,900,1,1,0,"Windes 1977",,
